Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0xacMfqz3t5x29sgDmaYms,Koi Yeh Kaise Bataye,Arth (Original Motion Picture Soundtrack),Jagjit Singh,1982-08-17,197786,18,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T21:45:13Z,"ghazal,bhajan,qawwali,sufi,devotional",Saregama,0.524,0.287,0.0,-15.335,1.0,0.0326,0.859,9.41e-06,0.189,0.349,124.534,3.0
spotify:track:4SVLJYv9gJQgFhtJdW3TEX,Tum Itna Jo Muskura Rahe Ho,Arth (Original Motion Picture Soundtrack),Jagjit Singh,1982-08-17,321311,37,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T21:45:24Z,"ghazal,bhajan,qawwali,sufi,devotional",Saregama,0.374,0.331,4.0,-12.652,1.0,0.0322,0.352,1.46e-05,0.178,0.594,171.381,4.0
spotify:track:4aZ428dOn67xa2i02kDmru,"Yeh Kahan Aa Gaye Hum (From ""Silsila"")",Masterworks Lata Mangeshkar,Lata Mangeshkar;Amitabh Bachchan,2018-04-25,474906,39,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T21:46:13Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop,devotional",Saregama,0.371,0.297,7.0,-14.291,1.0,0.0349,0.825,8.86e-05,0.197,0.319,100.426,4.0
spotify:track:2RZCBkw4R2mHfrbv82zZOG,Do Naina Aur Ek Kahani,Masoom (Original Motion Picture Soundtrack),Aarti Mukherji,1960-12-01,326640,26,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T21:46:24Z,"bangla pop,bhajan,ghazal",Saregama,0.5,0.31,9.0,-13.013,1.0,0.028,0.717,1.81e-06,0.0509,0.387,95.492,4.0
spotify:track:4jKfbMle7TyILO6WWkUjEz,Ab Kya Ghazal Sunaoon,Jagjit Singh Presents Talat Aziz,Talat Aziz,1981-01-01,346680,53,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T21:46:44Z,"ghazal,qawwali,sufi",Universal Music India Pvt Ltd.,0.474,0.301,3.0,-14.922,1.0,0.0283,0.865,0.0559,0.273,0.541,92.437,4.0
spotify:track:5Q5jsvawDQ55Nn4rikW4zA,Kabhie Kisi Ko Muqammal Jahan - Ahista Ahista / Soundtrack Version,Ahista Ahista (Original Motion Picture Soundtrack),Bhupinder Singh,1981-01-01,319360,44,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T21:46:48Z,ghazal,Universal Music India Pvt Ltd.,0.489,0.299,9.0,-13.432,1.0,0.0266,0.82,0.000148,0.0908,0.487,97.855,4.0
spotify:track:4czFVsqxqpe3kff8DdzQb0,"Huzur Is Kadar (From ""Masoom"")",The Enigma R. D. Burman,Bhupinder Singh;Suresh Wadkar,2018-04-25,232120,22,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T21:46:54Z,"ghazal,bhajan,marathi pop,devotional",Saregama,0.587,0.552,7.0,-9.122,0.0,0.0407,0.586,1.07e-05,0.537,0.32,120.259,3.0
spotify:track:2ODN1EdPMVnPjsD7mxOjq3,Mera Kuchh Saaman,Rough Guide: Asha Bhosle,Asha Bhosle,2003-09-23,398080,0,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T21:48:00Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",World Music,0.624,0.304,0.0,-13.091,1.0,0.0334,0.641,3.37e-05,0.113,0.424,84.282,4.0
spotify:track:4M9R23bx8UTkGpYmENQwJb,"Tujhse Naraz Nahin Zindagi (From ""Masoom"")",Pa Se Pancham,Anup Ghoshal,2018-02-28,340733,23,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T21:48:15Z,"ghazal,bangla pop",Saregama,0.569,0.428,7.0,-12.176,1.0,0.0327,0.225,2.83e-05,0.0773,0.574,97.97,4.0
spotify:track:5dQonoTjaGy7ufhS9EflA9,Karoge Yaad To,Bazaar (Original Motion Picture Soundtrack),Bhupinder Singh,1981-03-28,329600,31,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T21:48:25Z,ghazal,Saregama,0.497,0.401,9.0,-9.096,0.0,0.0258,0.925,0.0,0.0724,0.347,92.264,4.0
spotify:track:0wekpsgIQ13QIPCrQtW0JN,Aaina Mujhse Mere,Daddy (Original Motion Picture Soundtrack),Talat Aziz,1992-04-11,383506,37,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T21:50:59Z,"ghazal,qawwali,sufi",Ishtar Music Pvt. Ltd.,0.366,0.454,6.0,-10.701,0.0,0.03,0.631,0.0,0.286,0.28,138.327,3.0
spotify:track:57WcW3tSNrFimWM12n4nmJ,"Faza Bhi Hai Jawan, Pt. 1",Nikaah (Original Motion Picture Soundtrack),Salma Agha,1982-12-01,242733,32,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T21:51:39Z,"ghazal,qawwali",Saregama,0.293,0.364,8.0,-8.455,1.0,0.0306,0.829,1.18e-06,0.124,0.262,145.041,3.0
spotify:track:6HcsQmKH0RQBCrSQNst03S,Tere Khushboo Mein Base Khat,Arth (Original Motion Picture Soundtrack),Jagjit Singh,1982-08-17,84323,27,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T21:52:19Z,"ghazal,bhajan,qawwali,sufi,devotional",Saregama,0.314,0.202,8.0,-14.982,0.0,0.032,0.881,5.84e-05,0.27,0.412,88.559,3.0
spotify:track:7FHDGu4eb2ZXOMZUVAQSCa,,,,0000,0,0,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T21:52:26Z,,,0.351,0.517,0.0,-5.663,1.0,0.0387,0.903,3.43e-06,0.286,0.654,158.55,3.0
spotify:track:04Erz9shwLnOL55apcDEAG,Kisi Nazar Ko Tera Intezar,Aitbaar,Asha Bhosle;Bhupinder Singh,1985-01-15,404106,54,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T21:52:39Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",T-Series,0.463,0.523,10.0,-8.359,0.0,0.0324,0.811,0.0,0.0992,0.5,93.051,4.0
spotify:track:6wthR4ftCLtd6ADtMOiYF0,Pal Bhar Mein Yeh Kya Ho Gaya,Swami (Original Motion Picture Soundtrack),Lata Mangeshkar,1941-12-01,308573,17,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T21:54:56Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.346,0.394,2.0,-9.985,1.0,0.0313,0.811,0.0,0.176,0.421,122.426,3.0
spotify:track:3xb1mCmXePglo3bfAp0nh7,Too Nahin To Zindagi Mein Aur Kya Rah Gaya,"Jagjit Chitra, Vol. 1 & 2",Chitra Singh,1982-01-01,322493,20,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T21:55:00Z,"ghazal,qawwali,bhajan,sufi",Saregama,0.502,0.29,11.0,-14.627,1.0,0.0299,0.759,0.0,0.107,0.443,109.422,3.0
spotify:track:0kDuKpeRmXb4BLx6hGMAsZ,Dekh Lo Aaj Hamko,Bazaar (Original Motion Picture Soundtrack),Jagjit Kaur,1981-03-28,277933,18,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T21:57:49Z,"ghazal,qawwali",Saregama,0.501,0.362,8.0,-5.928,1.0,0.0242,0.721,0.0,0.129,0.388,87.844,3.0
spotify:track:3WWMn45qlTEzei4DuoawAY,"Dikhai Diye Yun, Pt. 1",Bazaar (Original Motion Picture Soundtrack),Lata Mangeshkar,1981-03-28,260106,33,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T21:57:58Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.489,0.595,5.0,-4.783,0.0,0.0275,0.921,0.000136,0.235,0.49,111.839,4.0
spotify:track:5jdCrYpOGyiKnxUZ02LKJN,Khali Hath Sham Aai Hai,Ijaazat (Original Motion Picture Soundtrack),Asha Bhosle,1986-12-31,300840,23,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T21:58:35Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Saregama,0.304,0.171,5.0,-16.211,0.0,0.0352,0.945,0.000322,0.0873,0.337,175.906,4.0
spotify:track:4R1nlPvOwGImVTSxslHzoS,Katra Katra,Ijaazat (Soundtrack),R. D. Burman;Asha Bhosle;Gulzar,1986-12-31,449213,0,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T22:00:20Z,"ghazal,hindi pop,marathi pop,bangla pop,bollywood,desi",Saregama,0.47,0.3,11.0,-13.378,1.0,0.0502,0.788,7.57e-05,0.154,0.334,96.601,4.0
spotify:track:1iSaiN2DTOW2cYtQErkIE3,Chhoti Si Kahani Se,Ijaazat (Soundtrack),R. D. Burman;Asha Bhosle;Gulzar,1986-12-31,438160,0,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T22:00:26Z,"ghazal,hindi pop,marathi pop,bangla pop,bollywood,desi",Saregama,0.548,0.379,9.0,-15.326,0.0,0.0458,0.235,0.00033,0.0862,0.543,111.856,4.0
spotify:track:4gcpNxd2mx1O5vU7tRCBLs,In Aankhon Ki Masti,Rough Guide To Bollywood Gold,Asha Bhosle,2007-04-17,342866,0,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T22:02:19Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Rough Guides/World Music Network,0.503,0.597,5.0,-6.98,1.0,0.0342,0.851,5.22e-05,0.128,0.507,107.722,4.0
spotify:track:6yPf56a2bwrEhv7SL6txC6,"Ye Mulaqat Ek Bahana Hai - From ""Khandaan""",Bollywood Ballads,Lata Mangeshkar,2014-04-04,277373,9,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T22:02:28Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Universal Music India Pvt Ltd.,0.5,0.674,6.0,-4.115,0.0,0.0401,0.667,0.000339,0.216,0.687,116.829,4.0
spotify:track:5kq4paLYq3aBmxnmTwT0G7,"Dil To Hai Dil - From ""Muqaddar Ka Sikandar""","Solid Gold, Vol. 2",Lata Mangeshkar,2014-01-01,250466,0,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T22:02:41Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.39,0.69,5.0,-6.764,1.0,0.0383,0.728,2.99e-05,0.153,0.587,110.197,4.0
spotify:track:3Epe9xZ87yfJSJxxJPM5af,"Aye Dil E Nadan - From ""Razia Sultan""","Solid Gold, Vol. 2",Lata Mangeshkar,2014-01-01,339010,0,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T22:02:46Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.298,0.317,11.0,-12.802,1.0,0.0549,0.988,0.803,0.258,0.315,201.912,3.0
spotify:track:21qbk0fpFUSO0NIpTvfXo6,"Thodi Si Zamin Thoda Aasman - From ""Sitara""",Disco Dancer Mithun Chakraborty,Bhupinder Singh;Lata Mangeshkar,2013-11-01,337160,0,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T22:03:13Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.578,0.437,8.0,-11.149,1.0,0.0333,0.949,0.537,0.132,0.515,109.013,4.0
spotify:track:4y3P1FpdRWLjJqnlCIqEoM,"Kabhie Kisi Ko Muqammal Jahan - From ""Ahista Ahista""",Magical Moments,Asha Bhosle,2014-10-20,320320,24,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T22:03:35Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Universal Music India Pvt Ltd.,0.349,0.322,9.0,-9.177,1.0,0.0279,0.84,5.79e-06,0.0897,0.465,96.395,4.0
spotify:track:6tSV2NkbaLZWfn7NO6bSiN,"Tu Is Tarah Se - From ""Aap To Aise Na The""",Ek Ladki Ko Dekha: Love Songs,Manhar Udhas,2015-09-01,453933,0,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T22:04:10Z,"ghazal,gujarati pop,bhajan",Saregama,0.44,0.34,7.0,-11.806,1.0,0.028,0.868,0.00243,0.157,0.283,91.929,4.0
spotify:track:5PIQjn9QwsHwQIIq03hhPg,"Chandni Raat Mein - From ""Dil-E-Nadaan""",Dekha Ek Khwab (Love Songs),Lata Mangeshkar;Kishore Kumar,2015-01-24,332266,0,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T22:04:41Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop,bangla pop",Saregama,0.492,0.534,6.0,-8.811,1.0,0.0325,0.736,0.0,0.239,0.504,107.085,4.0
spotify:track:5D5wLwbrHdqg1xHElRstWd,"Tum Itna Jo Muskura Rahe Ho - From ""Arth""",Centenary Of Indian Cinema - Safar Sau Saal Ka,Jagjit Singh,2014-07-22,321311,0,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T22:04:59Z,"ghazal,bhajan,qawwali,sufi,devotional",Saregama,0.374,0.331,4.0,-12.652,1.0,0.0322,0.352,1.46e-05,0.178,0.594,171.381,4.0
spotify:track:5hdZ5Ke9HtKSGEFTkg0jIM,"Hothon Se Chhu Lo Tum - From ""Prem Geet""","Now Playing! Romantic Bollywood, Vol. 2",Jagjit Singh,2014-01-01,297786,5,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T22:05:05Z,"ghazal,bhajan,qawwali,sufi,devotional",Universal Music India Pvt Ltd.,0.564,0.387,4.0,-10.976,1.0,0.0257,0.844,0.0108,0.147,0.623,98.645,4.0
spotify:track:4WmXrFncflrHV1o2uTh8VW,Jaane Kya Baat,Golden Ages,Lata Mangeshkar,2010-06-08,331000,0,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T22:05:35Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Eben Entertainment,0.443,0.558,7.0,-5.247,1.0,0.0305,0.812,7e-06,0.285,0.521,117.265,4.0
spotify:track:7DyXliffERi6Iw3ATLt2Hm,"Sara Pyar Tumhara - From ""Anand Ashram""",Darmiyaan: Kishore Kumar and Asha Bhosle,Asha Bhosle;Kishore Kumar,2015-12-10,232124,0,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T22:06:54Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Saregama,0.259,0.516,1.0,-8.01,1.0,0.0321,0.785,0.0,0.301,0.669,177.407,3.0
spotify:track:1O9A1wipR6sKlS13NgmivO,Justuju Jiski Thi,Ghazals From Films,Asha Bhosle,1989-01-21,287040,0,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T22:07:48Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Saregama,0.41,0.291,10.0,-15.856,1.0,0.066,0.976,0.187,0.154,0.564,149.016,3.0
spotify:track:3BERM98uzP2orrHk96PPvS,Dil Cheez Kya Hai,Umrao Jaan (Original Motion Picture Soundtrack),Asha Bhosle,1981-12-01,370026,36,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T22:08:09Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Saregama,0.459,0.652,11.0,-4.233,1.0,0.0406,0.887,1.48e-05,0.145,0.519,125.104,4.0
spotify:track:0Zz8sDw02cHSQ78mfBYpWh,Yeh Kya Jagah Hai Doston,Umrao Jaan (Original Motion Picture Soundtrack),Asha Bhosle,1981-12-01,377066,22,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T22:08:18Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Saregama,0.444,0.374,3.0,-12.676,1.0,0.0297,0.871,5.7e-06,0.231,0.368,101.115,4.0
spotify:track:0y3b4ssMVGVAYnVd231Tff,Zindagi Jab Bhi,Umrao Jaan (Original Motion Picture Soundtrack),Talat Aziz,1981-12-01,296760,35,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-13T22:08:34Z,"ghazal,qawwali,sufi",Saregama,0.604,0.497,2.0,-6.933,1.0,0.0267,0.748,0.0,0.358,0.549,95.008,4.0
spotify:track:2SxJ1Oc85tdSn155b88b1D,"Ruke Ruke Se Qadam (From ""Mausam"")",Lag Ja Gale - Best of Lata Mangeshkar and Madan Mohan,Lata Mangeshkar,2018-02-28,241080,12,False,6o1kw17crk4bkq0ufyul1zu1s,2021-04-15T18:24:07Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.327,0.55,9.0,-6.387,0.0,0.0323,0.771,0.0181,0.357,0.511,136.74,3.0
spotify:track:5NlMJYAFSXBXFDPJstH89C,Seene Mein Jalan,Gaman (Original Motion Picture Soundtrack),Suresh Wadkar,1978-12-31,270560,24,False,6o1kw17crk4bkq0ufyul1zu1s,2021-07-28T19:52:09Z,"bhajan,marathi pop,devotional,ghazal",Saregama,0.254,0.454,7.0,-13.969,1.0,0.0376,0.99,0.355,0.105,0.647,174.051,3.0
spotify:track:66t9VkBsaSQUgXCNhCibrc,Aaj Bichhde Hain,Thodisi Bewafaii (Original Motion Picture Soundtrack),Bhupinder Singh,1980-12-03,385000,16,False,6o1kw17crk4bkq0ufyul1zu1s,2022-11-09T19:01:17Z,ghazal,Saregama,0.36,0.207,9.0,-15.886,1.0,0.029,0.978,1.8e-05,0.13,0.608,95.08,4.0
spotify:track:0Zi7sEsBzNZXPb39JzurlN,Roj Roj Aankhon Tale,Jeeva (Original Motion Picture Soundtrack),R. D. Burman;Asha Bhosle;Amit Kumar,1986-06-17,479686,50,False,6o1kw17crk4bkq0ufyul1zu1s,2022-11-09T19:02:11Z,"ghazal,hindi pop,marathi pop,bangla pop,bollywood",Sony Music India / 550 Music,0.467,0.451,0.0,-8.15,0.0,0.0287,0.88,0.00028,0.187,0.351,86.036,4.0
spotify:track:7HDeW8Bq6kv9L7b6KSHKTl,Ek Akela Is Shaher Mein,Gharaonda (Original Motion Picture Soundtrack),Bhupinder Singh;Gulzar,1977-12-01,302162,32,False,6o1kw17crk4bkq0ufyul1zu1s,2022-11-09T19:02:45Z,"ghazal,bollywood,desi,hindi pop",Saregama,0.324,0.665,2.0,-1.902,1.0,0.033,0.667,2.99e-06,0.36,0.185,89.213,4.0
spotify:track:7MCtS3tBDn9i2rFuu4kpj4,Nazar Se Phool Chunti Hai - Ahista Ahista / Soundtrack Version,Ahista Ahista (Original Motion Picture Soundtrack),Asha Bhosle;Anwar,1981-01-01,345106,43,False,6o1kw17crk4bkq0ufyul1zu1s,2022-11-09T19:03:48Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop,malayalam pop,mollywood",Universal Music India Pvt Ltd.,0.49,0.442,4.0,-11.39,1.0,0.0329,0.22,0.0,0.149,0.594,78.723,4.0
spotify:track:6UKymbrZD8P11o93lS3aJZ,Katra Katra,Ijaazat (Original Motion Picture Soundtrack),Asha Bhosle,1986-12-31,363554,16,False,6o1kw17crk4bkq0ufyul1zu1s,2022-11-09T19:04:28Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Saregama,0.495,0.484,11.0,-5.459,1.0,0.0273,0.864,0.0115,0.225,0.412,96.845,4.0
spotify:track:1ktCVRr2DZdKpDmhEuHBq2,Mera Kuchh Samaan,Ijaazat (Original Motion Picture Soundtrack),Asha Bhosle,1986-12-31,398973,20,False,6o1kw17crk4bkq0ufyul1zu1s,2022-11-09T19:04:35Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",Saregama,0.439,0.315,0.0,-12.45,1.0,0.0352,0.914,0.00185,0.189,0.417,169.795,4.0
spotify:track:0JqKccAmwtt1SFk1e4rL85,Dil Dhundta Hain,Mausam (Original Motion Picture Soundtrack),Bhupinder Singh,1975-12-29,400733,30,False,6o1kw17crk4bkq0ufyul1zu1s,2022-11-09T19:04:42Z,ghazal,Saregama,0.357,0.285,2.0,-12.933,1.0,0.028,0.799,0.000282,0.237,0.407,84.75,4.0
spotify:track:45mgZJKrgaFaiX5uwG40Tl,Ruke Ruke Se Qadam,Mausam (Original Motion Picture Soundtrack),Lata Mangeshkar,1975-12-29,241080,8,False,6o1kw17crk4bkq0ufyul1zu1s,2022-11-09T19:05:35Z,"ghazal,bollywood,bhajan,hindi pop,marathi pop",Saregama,0.327,0.55,9.0,-6.387,0.0,0.0323,0.771,0.0181,0.357,0.511,136.74,3.0
spotify:track:1QohHRwOkunlZOq7zpN78t,Mujhe Tum Nazar Se Gira To Rahe Ho,Deewangee,Anuradha Paudwal,1993-01-01,382360,26,False,6o1kw17crk4bkq0ufyul1zu1s,2023-03-01T04:47:52Z,"bhajan,marathi pop,devotional,ghazal",T-Series,0.53,0.476,8.0,-11.209,1.0,0.0309,0.975,0.0473,0.337,0.639,121.039,4.0
spotify:track:2bCwBISaRkGc0CUY5t7X87,Aapki Yaad Aati Rahi Raat Bhar,Gaman (Original Motion Picture Soundtrack),Chhaya Ganguli,1978-12-31,302986,28,False,6o1kw17crk4bkq0ufyul1zu1s,2024-01-14T15:20:04Z,"ghazal,qawwali,sufi",Saregama,0.409,0.288,5.0,-11.871,0.0,0.0343,0.978,0.0,0.213,0.329,133.217,4.0
spotify:track:7M5iFFOJlvUWpg3A56GVAL,Ek Baar Dekh Lijiye,Heeramandi (Original Motion Picture Soundtrack),Sanjay Leela Bhansali;Kalpana Gandharva;A.M. Turaz,2024-04-29,251735,46,False,6o1kw17crk4bkq0ufyul1zu1s,2024-05-27T03:26:34Z,"gujarati garba,bollywood,desi,hindi pop,sufi,gujarati pop,ghazal",Bhansali Music,0.509,0.476,6.0,-9.186,1.0,0.0428,0.703,0.0,0.0716,0.36,107.541,3.0
spotify:track:05HjUHLVKid9irRdAuoYUi,Zindagi Mein Jab Tumhare Gham Nahin The,Doooriyan (Original Motion Picture Soundtrack),Anuradha Paudwal;Bhupinder Singh,1979-12-01,322386,18,False,6o1kw17crk4bkq0ufyul1zu1s,2024-06-05T12:28:24Z,"bhajan,marathi pop,devotional,ghazal",Saregama,0.304,0.395,2.0,-9.732,1.0,0.0298,0.915,1.16e-06,0.255,0.378,85.993,4.0
spotify:track:2DFerjNQcdVnAA2swzAXhm,Awaaz Di Hai,Aitbaar,Asha Bhosle;Bhupinder Singh,1985-01-15,468333,26,False,6o1kw17crk4bkq0ufyul1zu1s,2024-06-05T21:21:46Z,"ghazal,marathi pop,bangla pop,bollywood,hindi pop",T-Series,0.425,0.55,2.0,-7.575,1.0,0.0334,0.717,0.000399,0.138,0.456,142.921,3.0
spotify:track:4pjNLUPTbKzWpLv2oNuPAf,Koi Sehri Babu,Koi Sehri Babu,Shruti Rane;Bombay Raja,2021-11-18,175728,49,False,31a2xxvlaml6ahrpeeh73kvlkfbi,2022-04-17T11:23:57Z,,Saregama,0.641,0.567,0.0,-8.459,1.0,0.0441,0.526,2.69e-06,0.352,0.409,93.824,4.0
spotify:track:6yvxu91deFKt3X1QoV6qMv,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")","Arabic Kuthu - Halamithi Habibo (From ""Beast"")",Anirudh Ravichander;Jonita Gandhi,2022-02-14,279677,66,False,31a2xxvlaml6ahrpeeh73kvlkfbi,2022-04-17T11:24:13Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,bollywood,hindi pop,desi",Sun Pictures,0.608,0.757,2.0,-6.945,1.0,0.164,0.259,0.00216,0.259,0.625,124.078,4.0
spotify:track:6e5DH8YHXdM40ROnD76hZd,"Care Ni Karda (From ""Chhalaang"")","Care Ni Karda (From ""Chhalaang"")",Sweetaj Brar;Yo Yo Honey Singh,2020-10-22,192992,55,False,31a2xxvlaml6ahrpeeh73kvlkfbi,2022-04-17T11:24:26Z,"bollywood,hindi hip hop,desi,punjabi pop,hindi pop,punjabi hip hop",T-Series,0.937,0.729,0.0,-2.931,1.0,0.094,0.129,0.0,0.291,0.736,114.671,5.0
spotify:track:5XAKbSGqd1mU1wUnRzR9cl,Do Ghoont,Do Ghoont,Shruti Rane,2021-09-02,189998,54,False,31a2xxvlaml6ahrpeeh73kvlkfbi,2022-04-17T11:24:38Z,,Saregama,0.812,0.848,1.0,-5.517,0.0,0.196,0.485,3.2e-06,0.286,0.72,134.986,4.0
spotify:track:39QJ7KkN3L8LLqQqsO85W1,Saiyaan Ji,Saiyaan Ji,Yo Yo Honey Singh;Neha Kakkar;Nushrratt Bharuccha,2021-01-27,205450,60,False,31a2xxvlaml6ahrpeeh73kvlkfbi,2022-04-17T11:24:52Z,"bollywood,hindi hip hop,desi,punjabi pop,hindi pop,punjabi hip hop,desi pop,gujarati garba",T-Series,0.896,0.678,0.0,-2.546,0.0,0.0815,0.0137,4.1e-05,0.11,0.604,130.024,4.0
spotify:track:2PEo8JQ48mfEv8a2HLqDvt,"Nadiyon Paar (Let the Music Play Again) (From ""Roohi"")","Nadiyon Paar (Let the Music Play Again) [From ""Roohi""]",Sachin-Jigar;Rashmeet Kaur;Shamur;IP Singh,2021-03-03,164045,62,False,31a2xxvlaml6ahrpeeh73kvlkfbi,2022-04-17T11:24:59Z,"gujarati pop,bollywood,hindi pop,desi,gujarati garba,punjabi pop,desi pop",Sony Music Entertainment India Pvt. Ltd.,0.875,0.846,7.0,-5.276,1.0,0.0716,0.137,1.15e-05,0.123,0.697,114.981,4.0
spotify:track:2g8fA9Ijc3sAlfkQFlYxsf,"Panghat (From ""Roohi"")","Panghat (From ""Roohi"")",Sachin-Jigar;Asees Kaur;Divya Kumar;Mellow D,2021-02-22,179418,53,False,31a2xxvlaml6ahrpeeh73kvlkfbi,2022-04-17T11:25:09Z,"gujarati pop,bollywood,hindi pop,desi,gujarati garba",Sony Music Entertainment India Pvt. Ltd.,0.593,0.858,9.0,-4.823,1.0,0.248,0.0513,2.25e-05,0.342,0.545,66.813,3.0
spotify:track:74qF0JeFMVilMEeFDiQZ48,"Mummy Nu Pasand (From ""Jai Mummy Di"")","Mummy Nu Pasand (From ""Jai Mummy Di"")",Sunanda Sharma;Tanishk Bagchi;Jaani,2019-12-17,184609,61,False,31a2xxvlaml6ahrpeeh73kvlkfbi,2022-04-17T11:25:16Z,"bhangra,punjabi pop,desi,bollywood,hindi pop,desi pop,gujarati garba",T-Series,0.776,0.969,8.0,-0.079,0.0,0.105,0.0149,0.000153,0.352,0.802,94.018,4.0
spotify:track:0TkquWzzuxcrwbCWlTrKYF,Yaad Piya Ki Aane Lagi,Yaad Piya Ki Aane Lagi,Neha Kakkar;Tanishk Bagchi;Lalit Sen,2019-11-16,256678,65,False,31a2xxvlaml6ahrpeeh73kvlkfbi,2022-04-17T11:25:24Z,"bollywood,hindi pop,desi,desi pop,gujarati garba",T-Series,0.858,0.833,5.0,-3.747,0.0,0.0471,0.375,0.0,0.112,0.693,107.977,4.0
spotify:track:3ZjMdVOWxQ53FKrmkgCv95,"Psycho Saiyaan (From ""Saaho"")","Psycho Saiyaan (From ""Saaho"")",Sachet Tandon;Dhvani Bhanushali;Tanishk Bagchi,2019-07-08,166461,64,False,31a2xxvlaml6ahrpeeh73kvlkfbi,2022-04-17T11:25:41Z,"bhajan,hindi pop,devotional,bollywood,desi pop,desi,gujarati garba",T-Series,0.785,0.722,10.0,-2.604,0.0,0.158,0.0363,4.24e-06,0.452,0.848,189.857,4.0
spotify:track:0biCSADTAblvLTLtJz4pXO,Nashe Si Chadh Gayi,Befikre,Vishal-Shekhar;Arijit Singh;Caralisa Monteiro;Jaideep Sahni,2016-12-01,237875,76,False,31a2xxvlaml6ahrpeeh73kvlkfbi,2022-04-17T11:25:48Z,"bollywood,desi,hindi pop,bangla pop,sufi",YRF Music,0.799,0.784,4.0,-5.207,0.0,0.0519,0.11,2.84e-06,0.227,0.26,96.953,4.0
